,movie_name,rt_score,url,review
0,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,lifechanging a breath of fresh air that will also send chills down your spine with every conversation
1,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,the portait of a lady on fire is about a painter who tries to paint a young lady who is about to get married without her knowing the cinematography deserves a prize the screen was literally a painting the colors were just amazing because the young lady doesnt know that the painter tries to paint her she thinks she is her friend and the painter tries to paint just by looking at her while they are together this really get you in the mood to try to visualize her characteristics as well the movie has no musicexcept some scenes and its pretty silent while the dialogues are slow and clear giving you the whole vibe of isolation i was feeling through out the first half of the movie that i am going to painter her as well and i found my self noticing little details about her the second half i didnt like it tho when the romance unravels between the painter and the lady i lost the whole excitement about the movie and become a boring romance in my opinion i found it completely unnecessary the scenes about the oldshool type abortions where really shocking i think the movie started well but didnt end well i recommend it tho i think that some people are going to find it a masterpiece definitely not me
2,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,a beautiful love story
3,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,masterpiece  everything in this movie is beautiful
4,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,"в свете недавно появившегося аммонита фильм расцветился новыми красками непродолжительная по отведенному влюбленным времени но вечная в памяти любовь подкрепленная своеобразной интерпретацией героини мифа об орфее и эвридике странная и пламенная сперва свечение марианны ответный отблеск элоиз и крещендо  чистое горение
впечатляют колористика детали и костюмы цветсимвол марианны  красный она загорается страстью и воспламеняет цветсимвол элоиз  зеленый зарождение и  томление дар любовного ясновиденья марианны проявляется в повторяющемся видении элоиз в белом платье которое она увидит воочию в сцене где мать помогает элоиз примерять свадебный наряд упоение друг другом марианны и элоиз ограничено во времени я тебя отдаю другому потому их надежды и упования связаны с  мнемозиной 
марианна я буду вспоминать как ты заснула на кухне
элоиз а я буду помнить твой строгий взгляд когда мы играли в карты
марианна я буду помнить как ты засмеялась
элоиз ты меня не смешила
марианна верно теряла время
элоиз я тоже теряла время я буду помнить как захотела тебя поцеловать
идею познавания сущности любимого марианне удается уловить улыбку элоиз и воспоминания о любви   вне времени потому марианне в финале уготована последняя встреча с возлюбленной орфей не уводит эвридику она с ним навечно"
5,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,not your conventional lesbian love story  a look at both what it means to be a woman and a lesbian at a time when women were given limited agency and choices in life the leads are sexy and great
6,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,a slow burn but a good one everything in the movie is beautiful so it makes for an easy watch
7,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,the movie its self a painting a beautiful and brilliant filmmaking one of the best romantic  dramas ever made the performance of both actresses are mesmerizing and wonderful lets not forget about the cinematography  the cinematographer captures the movie like a painting 
8,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,radical both in its handling of the artist and the subject and in its liberated sense of femininity aware as it is of patriarchal forces at the margins its orchestration of gazes and glances starts out beguiling until it becomes breathtaking the film made me lean forward in my seat awash in the beauty of its images in thrall to the growing passions of its characters a witchy scene by a campfire in particular brings the film to a level of rapture
9,Portrait of a Lady on Fire (Portrait de la jeune fille en feu),98,https://www.rottentomatoes.com/m/portrait_of_a_lady_on_fire/reviews?type=user,nice story about the portrait and the sisters destiny
0,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,"008 laughsmin 

set piece galore but i loved every minute of it"
1,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,amazing camera work and a very intense and interesting story
2,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,equipped with fantastic performances incredible cinematography and a gritty and realistic depiction of world war i 1917 is one of the best films centered around war in years sam mendes directing is truly inspirational as he manages to bring light to even the bleakest and most rugged of stories
3,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,very disappointed  a waste of my time  dont see why this movie got such good reviews and won as best motion picture for drama  the chrachter and movie evoked no emotion on the part of this viewer  there was no charachter development  i had no feelings for the charachters neither liked them nor disliked them   boring basically two guys trying to get from point a to point b in the middle of a ground war
4,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,an absolute mustsee my favourite war movie of all time and in my top ten films of all time
5,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,my biggest gripe with war movies is that theyre either too long andor too boring this was neither of those wonderfully shot and mostly in real time it really does command your attention the whole way thru as two young british soldiers traverse through the battlefield trying to get a message to another battalion to warn them of a trap just a magnificent film all around and the brief big star cameos of a few corporals was also great
6,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,1917 ticks all of the cinematic boxes a riveting story oscarwinning photography and a stunning conclusion that barely allows you to look away
7,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,enjoyable movie to watch the only unrealistic thing in the movie was the dead bodies in real life i believe the main characters would have taken a wider path around them due to the stench also if the germans had recently withdrawn the bodies wouldnt have been so decayed or do you think prior to withdrawing the german soldiers left stinking dead bodies in the area where they were living and defending hollywood for ya wanting to add some grossness to their film
8,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,very little for a film so valued and winner of an oscar it is empty a unmotivating story and incongruous scenes 119 minutes of murky scenes that did not lead anywhere the most notable is the recreation of world war i
9,1917,89,https://www.rottentomatoes.com/m/1917_2019/reviews?type=user,a war genre masterpiece resembles a lot christopher nolans dunkirk where the viewer is kept tense and focused on the minute by minute
0,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,one of the best horrorthrillers in recent years
1,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,a reimagined masterpiece this thriller knows what buttons to push tying together themes of abusive relationships and science as a tool for terror its a movie that takes its time but where it actually works best is the long breathing moments
2,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,i could see the man
3,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,the remake of the classic 1933 invisible man adds a modernday update to the tale that keeps both the terrifying fun of the original while also standing out as its own thing though not at all as groundbreaking as the original in terms of special effects id be lying if i said this wasnt a worthy film to be recognized as the definitive invisible man
4,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,exceptionally good elisabeth moss holds together a surprisingly depthfilled horror about domestic abuse and obsession a feeling of dread and fear triumph in what is essentially elisabeth mosss first leading film role not what you would expect from an invisible man film and all the better for it
5,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,weary of the special effects and the superhuman ninja aspect but liked a few of the twists not elizabeths best work
6,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,she got a raw deal with that husband lol good acting
7,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,"why me adrian you could have had any woman you wanted is the question the chief protagonist played by elisabeth moss asks the antagonist it is a question i was asking myself through this elisabeth moss is an unlikely choice to play the role of wifepartner of a handsome young tech entrepreneur
additionally i struggled to empathize or sympathize with her character in the hands of many other actresses this script would have been given its just dues overall a disappointing outcome for an overhyped movie"
8,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,this scifithriller set on abuse against women film gets viewer tension to its max point when the viewer watches how invisible man makes looks cecilia like a crazy woman
9,The Invisible Man,91,https://www.rottentomatoes.com/m/the_invisible_man_2020/reviews?type=user,"invisible man 2020 

great piece of modern horror 
havent seen the original 1933 film but can tell that this isnt gonna be your typical scary movie but a 
true suspense  thriller masterwork combining scifi  horror leigh warnell definitely seems to know the path he took since doing upgrade2018 
low budget  highly creative 

excellent acting 
specially from elizabeth moss"
0,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,one of my favorite movies of the year could not have come at a more perfect time fascinating
1,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,what a powerful movie regina king did such a great job at directing and the film looked beautiful the subject matter was incredibly interesting and couldnt have come at a better time i was glued to the screen i smell an oscar nom for many of the people behind this well crafted film
2,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,incredibly boring after the first half an hour
3,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,great movie great its wonderful acting and directing by regina king  timeless topic
4,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,powerful and relevant
5,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,same shit different times still a great movie though
6,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,great movie  for a directorial debut regina king rose to the challenge and then soared above  this movie was interesting from beginning to end  how she managed to intertwine all the characters stories and still no one outshines the other  brilliant  cant wait for her next movie  if shes this good just starting i think she will be onstage at the oscars receiving best director in no time i absolutely loved the movie
7,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,well acted story line a little bit scattered good directorial debut by regina king
8,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,brilliantly wrote directed and cast powerful
9,One Night in Miami,98,https://www.rottentomatoes.com/m/one_night_in_miami/reviews?type=user,i didnt know what this movie was about until i saw it today i dont look at previews before seeing the movies this movie was good and if you like movies set in the past then you should see this one
0,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,i wanted to to like it but i would not recommend this movie to any one i know
1,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,brilliant characterdriven theatre
2,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,honestly teetering on giving it an extra half star for the third act kind of reminded me of 12 angry men with how the dialogue carried the movie my goodness did we lose a serious talent in boseman seriously incredible acting here and a monologue for the books edit i did it i gave it 35 lol
3,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,sensational another incredible transition of august wilson literature into film chadwick boseman and viola davis breathe excellence into this body of work one of the most profound though gutwrenching films of 2020 i foresee a posthumous academy award on the horizon for chadwick boseman
4,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,really not about ma raney  its about her band which was not what i signed up for  the title is the best thing about it
5,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,clearly well produced shot and acted i have no connection to ma rainey and truth be told was unaware of who she was prior to watching the movie upon learning this was based on a stage play i think this is a case of a poor adaptation of medium with its sweeping monologues quickly rising and falling demeanors and minimal sets this seems perfectly well suited for a play but artificially small for a film bosemans over the top bravado sure is something to behold but also gives the film a near surreal placingagainin the spirit of a stage play
6,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,i ended up liking this by the end at first it felt too much like a play and then i found out it was an adaptation of a play translating a story from stage to screen always creates a strange choreography of sorts the language made me uncomfortable honestly but i powered through it the acting was great here viola did a superior job as usual by the time the story ended i was sold good story
7,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,good acting couldnt save this bland and lengthy story chad bozeman will be missed 
8,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,uma atuação digna de oscar em seu ultimo trabalho chadwick boseman mostra todo seu talento e nos deixa com gostinho de quero mais filme com ótimo enredo e atuação impecável de viola davis
9,Ma Rainey's Black Bottom,98,https://www.rottentomatoes.com/m/ma_raineys_black_bottom/reviews?type=user,ma raineys black bottom is an enduring and relevant drama uplifted by viola davis and chadwick bosemans award worthy performances
0,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,profound meaningful fantastic and important a tale of beautiful and believable friendship that shows its strength through the most challenging times never rarely sometimes always shows the light at the end of the tunnel by letting us pass the darkest tunnel is it perfect no is it essential damn straight
1,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,what a powerful film this one is tough pulls no punches and is realistic to a daring level 2020 has another good film with the plot as never rarely sometimes always in unpregnant but where this separates itself is in the strippeddown nature of story following autumn you feel the claustrophobia of her situation and as we progress with her the fear of the situation becomes all encompassing hittmans choice to keep the camera on autumn and her performance in one scene results in arguably the best scenes of the year i wouldve preferred added dialogue to  develop certain relationships further otherwise this is a fantastic outing from hitman and her cast
2,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,this was incredible it gave an unflinching look into a touchy subject matter and held nothing back the scene where the protagonist is asked a string of uncomfortable questions and the camera never leaves her face is phenomenal eliza hittman hits it out of the park as a writerdirector while sidney flanigan and talia ryder deliver excellent performances
3,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,an interesting look into a girls journey to terminate an unwanted pregnancy intense 
4,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,a very real and riveting story of what many teenage girls face in america on the surface it seems a quiet film however it is really packed with many emotionally charged provocative situations well done directing writing and acting i wont forget this film
5,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,i didnt connect with the main characters as much as i hoped and the story is pretty slowpaced but never rarely sometimes always is a wellacted and moving drama dealing with themes on prochoice and the difficulties young women face in regular life with a strong performance by sidney flanigan and is welldirected by eliza hittman
6,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,a soberly penetrating and disquiet examination on the atrocities of adolescent pregnancy and the bureaucracy of teenage abortion that is most shocking in the scene when the protagonist divulges troubling occurrences as takes the titular likertscale questionnaire
7,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,best pictureworthy quite possibly the most realistic film ive ever seen especially impressive with the restraints of a pg13 rating what helps is how nothing feels overdramatized to the point of being melodramatic this will cause some people to probably call this boring and say that nothing happened and the depressing part is isnt that kind of most of our lives the daytoday mundane our lives usually arent summarized by two exciting hours of footage of everybody screaming at each other for an oscar 8510
8,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,should finish in my bottom 5 of the year
9,Never Rarely Sometimes Always,99,https://www.rottentomatoes.com/m/never_rarely_sometimes_always/reviews?type=user,nrsa takes viewers on a time taking emotionally gripping character journey as two girls find their lost selves in nyc to make us more aware of the enduring procedure to be witnessed 475
0,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,a beautifully crafted touching well acted voice and animated film which actually has a very deep soul
1,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,a good and entraining movie
2,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,didnt really work on me maybe i have no soul
3,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,pixar has done it again this time more mature and capable to reach the adults and has some funny moments for their children it balances life and death very well with characters you care about as for the animation style they took was a bit strange and i ended up liking it the soundtrack was cool and jazzy terry time was a stand out for me though the way they executed the before world i thought was a little lazy but other wise even with its weaknesses this was still likable so go check it out on disney 
4,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,pixars best movie since inside out or finding dory its visually and soundly extraordinary but it didnt move me neither me nor nobody in my house i really think the ending was terrible and i also hated terry the villain but the rest is fantastic the greatbefore is the most inventive pixar universe ever the soundtrack is  the best of the year and joe and 22 have the charisma that ian and barley from onward dont have pixar is still breathing and theyre still not ready to go to the great beyond
5,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,a multilayered funny moving believable and intelligent film that can easily be revisited two or three times the animation is a subtle technological feat with some great old school elements the story and characters are so  engrossing that this would have been a good film even if it had been a live action production
6,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,"i think is a movie for grown up people live inside and out 
i love it i love the meaning that disney give to life and death"
7,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,fascinating premise and props to pixar for the first black leading role the animation was superb as usual but there was a lack of connection every pixar movie makes me emotional but this one didnt push that button i think it was the characters 54
8,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,this film does not seem to really fit the description of a childrens move  this feels more like a love letter from pixar to the generation that started out with them reminding us that we may not be children anymore but we still have soul
9,Soul,95,https://www.rottentomatoes.com/m/soul_2020/reviews?type=user,que filme magnifico a mensagem que o filme repassa é muito importante mais um tocante filme da pixar com uma qualidade extraordinária recomendo
0,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,what a waste of time a ridiculously goofy remake what a sign of the times yes lets add hip hop into the mix dare i say i saw a character with a ski cap hamilton hits the ghetto i cant tell if this is pc or p i but all i have to say is p u
1,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,garbage  complete garbage
2,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,tan solo espectacular
3,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,first of all i would like to remember everyone that this is not a film it is a piece of musical theater that was filmed so that other people outside the usa could see it and i must say that it was an amazing thing to have been done because its an amazing piece of music i am personally not a person fond of musicals but hamilton is a great exception i really loved watching this piece although it missed a bit of alexander hamiltons life namely his relationship with slavery in the usa nevertheless it was an amazing musical linmanuel miranda and the rest of the team did an amazing job and we were able to see great talent in these actors but special attention to linmanuel miranda for making this musical possible
4,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,"i can sum hamilton up in the following sentence

linmanuel miranda is a genius"
5,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,"very well staged good costumes christopher jackson delivered gravitas as george washington while jonathan groff was interesting as george the 3rd i liked lin manuel miranda as alexander hamilton and phillipa soo as his wife 
but the whole show was interesting but not memorable i cant remember any of the songs unlike other stage performances such as fiddler on the roof or rogers and hammerstein musicals historically inaccuracies occur but thats know to happen with any type of production that is based on historical people or events
maybe seeing it live might be better"
6,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,this musical is revolutionary
7,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,fantastic acting storytelling dancing music and production they made a dryboring topic into a magnificent play must watch
8,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,"this felt so wrong i actually stopped watching it more to do with the idea of how to bring the story across the singing  actors seemed fine 
this was disturbing and felt like it was trying to make slavery entertaining and having to put these two words together is utter shocking  makes me hope its a parody on the film industry  audiences like the producers not actually franz liebkind spring time for hitler coming to life set in auschwitz 

i actually feel sick but it was the only way i could explain it"
9,Hamilton,98,https://www.rottentomatoes.com/m/hamilton_2020/reviews?type=user,great cast performing great songs   this gets my vote for best movie of the year
0,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,this movie still comes to mind weeks after watching it quiet but thought provoking
1,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,an indepth look at the deaf community sound of metal is a powerful yet beautiful drama bought to life by riz ahmeds riveting performance 
2,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,incredible performance from riz ahmed
3,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,powerfully acted and sincere i really felt the pain fear and worry of these characters as they navigate the traumatic events unfolding rapidly before them there could be some serious awards coming this films way in the near future a bit slow at times but still a wonderful story to experience 810
4,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,masterful riz ahmed is at the top of his game in this emotional ride of a film
5,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,amazing film loved it
6,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,the feeling of absolute silence those moments of stillness they will never abandon you the whole movie is about coming to terms with your reality which is what life is all about this according to me is a message as important as life itself
7,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,"throughout most of the movie we are experiencing it through riz ahmeds point of viewhearing this way we share in his journey and it offers an interesting insight into the lives of deaf people and how they experience their world
sound editing in this movie was phenomenal soothing everyday sounds like the rustling of the leaves and grass the drops in the coffee pot in the morning and the voices of your loved ones become that more powerful and precious when we switch to a third persons perspective as riz loses his hearing they managed to make even the sound of silence have a shape and form so we could experience it as well
riz ahmeds acting was the highlight of this film and in my opinion makes him a strong contender for this years oscars nominations every single step of his journey through the stages of grief for his loss we were there with him feeling every moment from shock and pain to anger and acceptance olivia cooke was also amazing showcasing wonderfully how our pain affects our loved ones who try their hardest to help us both managed to make me invested in their story in just a few minutes
even though this was not a true story it felt like one it felt like it could be anyones story about the loss of something or someone precious and an exploration of their grieving process thats an amazing feat for darius marders directorial debut the oscars buzz around this movie is well deserved"
8,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,so i really was not sure what to expect with the sound of metal  ruben and lous music is not for me but other than that this was a real emotional roller coaster  well acted and  excellent writing of such a believable story
9,Sound of Metal,97,https://www.rottentomatoes.com/m/sound_of_metal/reviews?type=user,great sound design and great acting of riz ahmed didnt like the point of the movie tho i think the message passed by this film is not so correct
0,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,stupid just another stupid hollywood flcik so unreal
1,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,a near perfect movie though the amount of deaths that occurred didnt exactly need to happen
2,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,this movie suffers from a serious lack of editing its shapeless and overly long and the first and second halves dont really connect
3,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,this movie is much too long and unfocused if the filmmakers had cut about an hours worth of footage it would be infinitely better as it is its an ordeal to sit through this meandering slow movie with little reward
4,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,spike lee is still doing movies as he always been angry dramautic sometimes messy and funny
5,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,like most spike lee movies theres a potentially good film hidden in the midst of all the crud that he should have cut out this movie is about eighty minutes too long for its material
6,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,spike lee hasnt produced a good movie in decades this is badly written slow and pretentious
7,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,spike lee ran out of ideas long ago this is very disappointing
8,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,da 5 bloods has a lot of great scenes in it but it also has some flawed scenes as well i feel like if those flaws were polished a bit this couldve been a great movie but it still stands as a very wellmade thoughtprovoking powerful and ambitious spike lee joint with some great performances by its leads a standout and oscar worthy performance by delroy lindo who gives one of the best performances of the year and lees usual brand of harsh political commentary
9,Da 5 Bloods,92,https://www.rottentomatoes.com/m/da_5_bloods/reviews?type=user,i love the big moment when the mood of the movie changes its completely unexpected but after that things get too rambo and it feels too much action
0,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,it is sooooooooooooooooooooooooooooo gooooooooooooooooooooooooooood
1,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,miss juneteenth is a powerful film that follows the life of a former miss juneteenth in fort worth and how all her hopes and dreams rest with her 14 year old daughter becoming the next miss juneteenth filmed primarily in east fort worth and in the womans club youll recognize the downtown skyline bakers funeral home and maybe the lucky mini mart written and directed by channing godfrey peoples the daughter of local racial justice activist and tarrant county democratic party leader deborah peoples it includes music by local composer and my next door neighbor curtis heath  nicole beharie plays turquoise jones who struggles financially and is raising her daughter kai as a single mom her husband has done time in jail and is generally not reliable as a dad or husband turq works in local black owned waymans bbqbeer joint and must pull extra shifts to pay for kais dress for the miss juneteenth pageant she wants to give kai a leg up in life but cant ever seem to get ahead financially wayman played by marcus m mauldin gives a powerful speech about owning his own business and not having to go to the white man for help just so proud to have this important film made right here in the city i live buy it now on amazon prime or itunes and support locally made films made by starring and about black lives i give it 5 out of 5 stars el duderino macfarlane 
2,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,quaint and touching but the plot is so standard there is not much too this
3,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,miss juneteenth is very sweet in the motherdaughter relationship at its core they are the films heart and all of those scenes were wonderful the ending is also daring and different the problem here is that all the other characters werent well realized and the sections starring them certainly did grind the film to a halt
4,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,"socially insightful and still a lightonitsfeet drama miss juneteenth delivers more layered conflicts than another recent and still likable film about a pageant mom at odds with her daughter dumplin nicole beharie stars as turquoise a young steadfast single mother trying to empower her teenage daughter while navigating her own derailed destiny

its not particularly creatively shot but it is engaging from start to finish and debut writerdirector channing godfrey peoples gently weaves sobering racial history into the smalltown texas setting and turquoises own journey beharie refreshingly avoids flashiness and melodramatic peaks and her performance is all the more resonant for it you will not only feel but truly understand her pride her regret her resolve her hope her diplomacy all the plates she is constantly restacking as she tries to position her daughter for success in life

peoples has crafted a prudent film if not a tremendous one"
5,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,this little slice of life movie is just wonderful  the struggles and past and the present of this mother determined to make her teenage daughter become this year miss junetennth as she was was is the focus of the movie other issues are employement men poverty and family  this is a must see  how does this movie have a viewer rating of 59
6,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,genuinely sweet family drama that shows the resiliency of the bond between mother and daughter
7,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,miss juneteenth is vivid and beautiful and a wonderful introduction to the importance of june 19th to people of color in texas however its also uneven and heavy handed and disappointing  the sub plots are tangential and unfocused and even the main through line a college scholarship pageant is either under explored or over explored  despite the predictability and the flaws its worth watching for the performance of alexis chikaeze in her first performance  she plays the teenage daughter and does it well  it feels lived in and authentic to a point  final score  6510
8,Miss Juneteenth,100,https://www.rottentomatoes.com/m/miss_juneteenth/reviews?type=user,the story is very formulaic and the characters are too slight its ok to pass the time
